gre_score,test_score_toefl,undergraduation_score,work_ex,papers_published,ranking,status,technical_skills_score,Logical quotient rating,Hours working per day
313.0,107.0,3.62,3.0,3.0,49.0,accept,79.75,9,9
316.0,104.0,3.36,8.0,0.0,49.0,accept,71.375,2,10
311.0,100.0,2.41,26.0,0.0,49.0,accept,69.625,3,4
331.0,118.0,3.81,0.0,3.0,49.0,accept,81.375,9,12
316.0,103.0,2.65,21.0,0.0,49.0,reject,73.5,9,4
305.0,100.0,2.6,16.0,0.0,49.0,reject,74.625,9,6
311.0,107.0,3.22,0.0,0.0,49.0,reject,76.0,4,11
312.0,114.0,2.75,43.0,0.0,49.0,reject,79.75,9,7
329.0,114.0,3.25,3.0,0.0,49.0,reject,71.75,4,8
314.0,108.0,3.17,22.0,0.0,49.0,reject,79.125,9,6
325.0,111.0,3.48,7.0,0.0,49.0,reject,81.0,8,11
317.0,114.0,3.52,4.0,1.0,49.0,reject,80.5,3,4
323.0,109.0,3.62,32.0,0.0,49.0,reject,68.375,2,11
311.0,112.0,3.12,15.0,0.0,49.0,reject,75.75,7,10
320.0,108.0,2.5,36.0,0.0,49.0,reject,76.375,4,7
308.0,95.0,3.36,14.0,0.0,49.0,reject,76.375,8,9
314.0,96.0,3.08,27.0,0.0,49.0,reject,78.5,9,8
332.0,115.0,2.75,9.0,0.0,49.0,reject,83.75,4,9
317.0,112.0,3.71,9.0,2.0,49.0,reject,82.875,8,12
314.0,114.0,3.32,0.0,0.0,49.0,reject,78.25,7,9
318.0,112.0,3.66,36.0,3.0,49.0,reject,76.75,4,9
329.0,112.0,3.58,21.0,0.0,49.0,reject,70.125,3,4
329.0,112.0,3.58,21.0,0.0,49.0,reject,78.125,5,9
316.0,103.0,2.65,21.0,0.0,49.0,reject,77.25,6,6
305.0,100.0,2.6,16.0,0.0,49.0,reject,76.875,3,4
311.0,107.0,3.22,0.0,0.0,49.0,reject,79.0,9,7
312.0,114.0,2.75,43.0,0.0,49.0,reject,75.75,4,8
329.0,114.0,3.25,3.0,0.0,49.0,reject,85.25,7,12
314.0,108.0,3.17,22.0,0.0,49.0,reject,79.0,8,5
325.0,111.0,3.48,7.0,0.0,49.0,reject,77.375,5,4
317.0,114.0,3.52,4.0,1.0,49.0,reject,77.0,8,9
323.0,109.0,3.62,32.0,0.0,49.0,reject,73.0,6,12
311.0,112.0,3.12,15.0,0.0,49.0,reject,80.75,1,6
320.0,108.0,2.5,36.0,0.0,49.0,reject,73.75,9,6
308.0,95.0,3.36,14.0,0.0,49.0,reject,75.375,8,5
314.0,96.0,3.08,27.0,0.0,49.0,reject,77.875,3,7
332.0,115.0,2.75,9.0,0.0,49.0,reject,81.875,8,9
333.0,116.0,3.05,18.0,0.0,49.0,reject,79.125,9,5
318.0,112.0,3.66,36.0,3.0,49.0,reject,77.75,4,10
324.0,115.0,3.16,39.0,0.0,49.0,reject,80.625,7,9
324.0,115.0,3.16,39.0,0.0,49.0,reject,80.5,4,11
311.0,99.0,3.0,2.0,3.0,49.0,reject,73.375,8,7
329.0,112.0,3.48,14.0,3.0,49.0,reject,80.375,4,11
306.0,101.0,2.35,3.0,0.0,49.0,reject,70.75,5,6
316.0,103.0,3.3,7.0,0.0,49.0,reject,76.875,8,4
315.0,101.0,3.48,15.0,0.0,49.0,reject,74.5,5,4
305.0,102.0,3.66,29.0,0.0,49.0,reject,77.625,1,7
307.0,101.0,3.62,36.0,0.0,49.0,reject,75.375,8,11
317.0,104.0,3.06,19.0,0.0,49.0,reject,81.625,9,6
322.0,114.0,2.94,0.0,0.0,49.0,reject,74.5,7,12
317.0,112.0,3.4,11.0,3.0,49.0,reject,84.0,2,11
317.0,110.0,3.36,28.0,0.0,49.0,reject,74.125,6,12
324.0,109.0,3.34,19.0,0.0,49.0,reject,81.0,9,11
321.0,106.0,2.99,2.0,0.0,49.0,reject,76.875,2,5
314.0,0.0,2.32,36.0,3.0,49.0,reject,74.75,8,9
321.0,115.0,3.18,28.0,0.0,49.0,reject,76.75,8,12
321.0,115.0,3.18,28.0,0.0,49.0,reject,78.375,6,7
323.0,103.0,3.04,18.0,0.0,49.0,reject,79.0,5,11
317.0,106.0,3.12,32.0,0.0,49.0,reject,77.75,9,11
313.0,102.0,2.64,30.0,3.0,49.0,reject,74.5,1,8
313.0,110.0,2.15,6.0,0.0,49.0,reject,81.5,3,4
309.0,93.0,3.44,9.0,2.0,49.0,reject,78.25,4,12
311.0,101.0,2.89,18.0,0.0,49.0,reject,77.875,1,12
315.0,111.0,3.0,26.0,0.0,49.0,reject,84.375,7,10
317.0,113.0,3.66,30.0,1.0,49.0,reject,77.125,9,9
318.0,101.0,3.12,4.0,0.0,49.0,reject,74.0,1,4
315.0,109.0,2.92,28.0,0.0,49.0,reject,73.125,6,5
312.0,94.0,2.85,27.0,0.0,49.0,reject,80.0,5,12
311.0,91.0,2.83,6.0,0.0,49.0,reject,74.25,4,6
315.0,99.0,2.94,2.0,0.0,49.0,reject,74.625,5,12
315.0,96.0,3.41,5.0,0.0,49.0,reject,70.375,2,5
318.0,109.0,3.02,15.0,0.0,49.0,reject,70.625,2,8
310.0,94.0,3.44,29.0,0.0,49.0,reject,70.625,7,12
310.0,94.0,3.44,29.0,0.0,49.0,reject,82.875,6,6
322.0,114.0,2.85,8.0,3.0,49.0,reject,81.0,7,6
315.0,107.0,2.88,28.0,0.0,49.0,reject,72.5,1,11
324.0,107.0,3.27,20.0,0.0,49.0,reject,80.0,1,9
315.0,94.0,2.81,30.0,3.0,49.0,reject,75.25,7,11
316.0,108.0,3.23,30.0,3.0,49.0,reject,75.375,5,4
315.0,111.0,3.34,5.0,0.0,49.0,reject,75.625,9,7
313.0,97.0,2.8,26.0,0.0,49.0,reject,79.375,9,12
314.0,110.0,3.55,25.0,3.0,49.0,reject,82.375,3,4
317.0,106.0,2.06,19.0,3.0,49.0,reject,79.75,4,11
319.0,112.0,3.4,0.0,0.0,49.0,reject,78.125,8,9
318.0,96.0,3.42,26.0,3.0,49.0,reject,77.5,1,5
309.0,101.0,3.05,5.0,0.0,49.0,reject,78.375,8,6
317.0,102.0,2.65,49.0,0.0,49.0,reject,76.5,3,9
327.0,117.0,3.28,17.0,0.0,49.0,reject,76.125,3,7
319.0,106.0,3.34,36.0,0.0,49.0,reject,83.25,8,8
322.0,108.0,3.24,32.0,3.0,49.0,reject,78.625,2,6
316.0,106.0,3.58,1.0,3.0,49.0,reject,81.375,3,7
315.0,104.0,3.23,27.0,0.0,49.0,reject,78.375,1,9
320.0,109.0,3.35,2.0,0.0,49.0,reject,80.25,7,9
314.0,96.0,3.34,27.0,0.0,49.0,reject,76.625,1,6
308.0,95.0,3.44,31.0,0.0,49.0,reject,74.75,1,12
308.0,94.0,2.92,15.0,3.0,49.0,reject,71.75,9,8
305.0,104.0,3.12,20.0,3.0,49.0,reject,79.875,4,10
314.0,107.0,2.99,24.0,0.0,49.0,reject,73.0,6,8
309.0,93.0,3.58,44.0,0.0,49.0,reject,73.5,4,6
322.0,108.0,3.16,60.0,0.0,49.0,reject,81.875,4,5
321.0,109.0,3.0,0.0,0.0,49.0,reject,76.125,6,11
316.0,94.0,3.09,6.0,0.0,49.0,reject,73.875,6,11
310.0,109.0,3.4,18.0,0.0,49.0,reject,70.75,1,4
327.0,112.0,3.56,4.0,0.0,49.0,reject,72.5,2,5
315.0,109.0,3.5,24.0,0.0,49.0,reject,77.125,3,7
324.0,115.0,3.3,0.0,0.0,49.0,reject,73.75,4,8
319.0,101.0,3.0,52.0,0.0,49.0,reject,74.75,7,6
319.0,103.0,2.86,40.0,0.0,49.0,reject,81.625,4,9
315.0,96.0,3.38,17.0,2.0,49.0,reject,73.25,6,11
325.0,104.0,3.09,18.0,0.0,49.0,reject,80.0,3,12
317.0,100.0,3.23,24.0,3.0,49.0,reject,76.875,1,7
316.0,102.0,3.3,19.0,3.0,49.0,reject,82.5,5,10
311.0,101.0,3.27,16.0,0.0,49.0,reject,76.625,6,11
311.0,102.0,3.66,16.0,0.0,49.0,reject,81.125,1,4
315.0,95.0,2.96,18.0,0.0,49.0,reject,76.875,9,9
324.0,114.0,3.02,11.0,2.0,49.0,reject,77.625,7,4
319.0,108.0,3.24,29.0,0.0,49.0,reject,76.875,8,8
318.0,108.0,3.51,26.0,0.0,49.0,reject,73.375,9,10
318.0,103.0,3.14,17.0,0.0,49.0,reject,77.0,7,4
318.0,108.0,2.35,6.0,2.0,49.0,reject,80.25,5,8
305.0,97.0,3.4,12.0,3.0,49.0,reject,79.75,9,7
308.0,100.0,2.98,39.0,0.0,49.0,reject,74.375,6,5
325.0,115.0,3.48,1.0,0.0,49.0,reject,73.875,5,11
316.0,112.0,2.8,20.0,0.0,49.0,reject,81.625,7,11
313.0,104.0,3.54,18.0,3.0,49.0,reject,78.125,5,5
317.0,101.0,3.04,27.0,0.0,49.0,reject,72.25,7,10
317.0,101.0,3.04,27.0,0.0,49.0,reject,84.375,3,5
308.0,112.0,3.55,0.0,0.0,49.0,reject,76.875,5,12
285.0,82.0,2.97,0.0,3.0,49.0,reject,74.0,5,12
321.0,115.0,3.08,0.0,0.0,49.0,reject,75.0,5,6
314.0,112.0,2.92,18.0,0.0,49.0,reject,78.625,1,9
316.0,103.0,3.32,24.0,0.0,49.0,reject,74.75,4,9
315.0,108.0,2.99,0.0,0.0,49.0,reject,74.625,4,12
331.0,109.0,2.25,6.0,0.0,49.0,reject,80.75,2,11
313.0,98.0,3.5,44.0,0.0,49.0,reject,76.5,5,10
311.0,96.0,3.08,24.0,3.0,49.0,reject,83.375,6,10
320.0,114.0,2.65,12.0,0.0,49.0,reject,76.875,5,6
321.0,101.0,3.13,15.0,0.0,49.0,reject,71.25,1,8
310.0,105.0,3.59,10.0,0.0,49.0,reject,79.125,1,4
323.0,112.0,3.14,6.0,0.0,49.0,reject,78.125,7,8
307.0,109.0,3.56,24.0,0.0,49.0,reject,79.875,6,10
321.0,108.0,3.0,16.0,3.0,49.0,reject,78.5,5,10
321.0,108.0,3.0,16.0,3.0,49.0,reject,74.375,5,10
299.0,75.0,2.9,1.0,3.0,49.0,reject,78.375,5,11
326.0,110.0,2.68,29.0,0.0,49.0,reject,77.125,8,6
312.0,104.0,3.19,0.0,0.0,49.0,reject,81.0,6,7
319.0,113.0,3.44,10.0,0.0,49.0,reject,80.0,9,6
314.0,102.0,3.32,10.0,0.0,49.0,reject,78.5,2,10
312.0,75.0,3.61,0.0,0.0,49.0,reject,70.125,8,6
307.0,0.0,3.4,18.0,0.0,49.0,reject,74.625,6,11
318.0,102.0,2.67,26.0,0.0,49.0,reject,77.5,4,12
323.0,110.0,3.54,25.0,0.0,49.0,reject,84.75,2,6
324.0,107.0,2.84,13.0,1.0,49.0,reject,68.25,4,10
315.0,97.0,3.34,31.0,0.0,49.0,reject,84.25,8,8
325.0,110.0,3.06,24.0,3.0,49.0,reject,78.125,9,5
320.0,101.0,2.93,48.0,0.0,49.0,reject,77.25,7,11
312.0,109.0,3.08,60.0,0.0,49.0,reject,76.125,7,4
307.0,91.0,3.09,32.0,0.0,49.0,reject,79.125,5,11
310.0,100.0,3.36,48.0,0.0,49.0,reject,79.5,9,5
310.0,100.0,3.36,48.0,0.0,49.0,reject,71.0,8,11
315.0,106.0,3.36,3.0,3.0,49.0,reject,72.125,7,7
321.0,106.0,3.16,39.0,0.0,49.0,reject,82.5,3,5
317.0,100.0,3.4,12.0,2.0,49.0,reject,77.25,1,11
308.0,65.0,3.33,14.0,0.0,49.0,reject,74.625,6,8
314.0,102.0,3.46,16.0,0.0,49.0,reject,74.375,8,11
311.0,102.0,3.56,29.0,0.0,49.0,reject,77.25,6,7
321.0,75.0,2.91,20.0,0.0,49.0,reject,75.375,2,4
312.0,98.0,2.47,33.0,3.0,49.0,reject,77.25,6,4
316.0,114.0,3.41,1.0,0.0,49.0,reject,77.5,3,9
328.0,106.0,2.84,30.0,0.0,49.0,reject,74.625,5,7
314.0,109.0,3.26,13.0,0.0,49.0,reject,79.0,4,4
322.0,109.0,3.0,20.0,3.0,49.0,reject,83.125,1,7
320.0,103.0,2.97,25.0,0.0,49.0,reject,75.875,3,10
312.0,96.0,2.61,18.0,0.0,49.0,reject,79.0,6,8
305.0,0.0,3.28,13.0,0.0,49.0,reject,70.25,8,11
318.0,107.0,3.36,11.0,0.0,49.0,reject,72.75,6,8
324.0,108.0,3.29,30.0,2.0,49.0,reject,77.625,6,6
316.0,106.0,3.07,28.0,0.0,49.0,reject,69.75,8,4
308.0,94.0,3.2,20.0,0.0,49.0,reject,73.125,3,5
324.0,105.0,2.8,0.0,0.0,49.0,reject,75.5,5,7
317.0,100.0,3.49,32.0,0.0,49.0,reject,80.625,5,12
310.0,105.0,3.03,0.0,0.0,49.0,reject,79.125,1,5
312.0,98.0,2.7,22.0,3.0,49.0,reject,82.75,5,6
322.0,114.0,3.16,2.0,0.0,49.0,reject,71.75,9,6
316.0,113.0,3.14,2.0,3.0,49.0,reject,77.375,7,10
312.0,107.0,2.59,12.0,0.0,49.0,reject,75.375,3,10
315.0,97.0,3.53,24.0,0.0,49.0,reject,76.375,6,6
312.0,106.0,3.48,32.0,3.0,49.0,reject,77.0,3,6
312.0,106.0,3.48,32.0,3.0,49.0,reject,74.625,7,6
313.0,95.0,3.2,0.0,0.0,49.0,reject,76.125,4,10
327.0,108.0,3.48,28.0,0.0,49.0,reject,80.75,9,9
320.0,105.0,2.64,0.0,0.0,49.0,reject,75.0,2,9
323.0,110.0,3.2,60.0,0.0,49.0,reject,72.5,2,12
329.0,106.0,3.08,23.0,0.0,49.0,reject,74.375,2,12
316.0,99.0,3.12,12.0,0.0,49.0,reject,77.875,6,7
310.0,75.0,3.48,4.0,0.0,49.0,reject,76.375,3,6
322.0,103.0,3.36,2.0,0.0,49.0,reject,76.0,7,10
312.0,118.0,3.44,20.0,3.0,49.0,reject,77.0,2,7
310.0,91.0,3.2,0.0,0.0,49.0,reject,80.875,9,9
310.0,101.0,2.5,27.0,0.0,49.0,reject,81.125,5,8
312.0,91.0,3.13,21.0,0.0,49.0,reject,78.375,5,7
317.0,105.0,3.39,30.0,0.0,49.0,reject,80.875,8,12
323.0,113.0,3.24,0.0,0.0,49.0,reject,77.875,8,4
311.0,89.0,3.48,15.0,0.0,49.0,reject,78.375,9,11
311.0,89.0,3.48,15.0,0.0,49.0,reject,71.5,6,4
314.0,99.0,3.36,0.0,0.0,49.0,reject,77.0,2,5
320.0,113.0,2.7,82.0,0.0,49.0,reject,77.875,2,8
320.0,107.0,3.08,22.0,0.0,49.0,reject,74.125,6,7
313.0,75.0,3.91,0.0,0.0,49.0,reject,76.375,3,12
318.0,109.0,2.76,35.0,0.0,49.0,reject,79.375,8,12
320.0,118.0,3.52,12.0,0.0,49.0,reject,70.375,8,12
324.0,112.0,3.44,39.0,0.0,49.0,reject,82.625,5,9
317.0,109.0,3.54,47.0,3.0,49.0,reject,79.125,5,5
308.0,89.0,2.75,24.0,2.0,49.0,reject,69.0,2,8
316.0,100.0,2.67,40.0,0.0,49.0,reject,77.625,5,5
321.0,110.0,1.21,4.0,3.0,49.0,reject,73.375,5,8
314.0,102.0,3.51,38.0,0.0,49.0,reject,80.125,4,5
306.0,91.0,3.03,38.0,0.0,49.0,reject,81.25,2,9
318.0,104.0,3.36,33.0,0.0,49.0,reject,71.875,1,11
320.0,98.0,3.0,0.0,0.0,49.0,reject,72.25,5,9
314.0,101.0,3.27,27.0,0.0,49.0,reject,79.5,6,8
320.0,99.0,3.31,18.0,0.0,49.0,reject,82.5,1,7
314.0,101.0,3.66,0.0,0.0,49.0,reject,76.375,8,7
317.0,114.0,3.25,2.0,0.0,49.0,reject,75.0,3,12
331.0,115.0,2.35,46.0,0.0,49.0,reject,78.0,6,5
308.0,84.0,3.28,27.0,0.0,49.0,reject,78.5,2,4
306.0,92.0,2.49,0.0,0.0,49.0,reject,81.5,5,9
315.0,75.0,3.6,2.0,1.0,49.0,reject,73.625,4,11
312.0,100.0,2.8,21.0,0.0,49.0,reject,75.875,7,12
308.0,96.0,3.52,24.0,0.0,49.0,reject,86.0,9,8
315.0,96.0,3.45,32.0,0.0,49.0,reject,79.5,8,7
322.0,105.0,3.32,22.0,0.0,49.0,reject,73.375,6,8
316.0,107.0,3.19,4.0,3.0,49.0,reject,75.875,2,10
321.0,118.0,3.12,1.0,2.0,49.0,reject,76.625,4,4
328.0,107.0,2.96,31.0,0.0,49.0,reject,78.375,5,8
314.0,102.0,2.8,20.0,0.0,49.0,reject,78.75,9,9
317.0,95.0,2.89,20.0,0.0,49.0,reject,79.625,7,5
323.0,104.0,3.09,3.0,0.0,49.0,reject,85.375,3,9
321.0,110.0,3.37,6.0,0.0,49.0,reject,71.125,4,12
317.0,112.0,2.92,30.0,0.0,49.0,reject,70.75,3,9
322.0,75.0,3.2,23.0,0.0,49.0,reject,73.375,1,10
312.0,107.0,3.46,16.0,3.0,49.0,reject,78.5,3,11
315.0,100.0,2.32,1.0,3.0,49.0,reject,79.625,7,7
312.0,100.0,3.45,14.0,0.0,49.0,reject,75.125,5,5
316.0,108.0,3.47,11.0,0.0,49.0,reject,83.25,3,4
321.0,112.0,3.36,5.0,2.0,49.0,reject,80.25,5,11
315.0,101.0,3.0,36.0,0.0,49.0,reject,71.875,9,5
326.0,109.0,2.54,53.0,0.0,49.0,reject,81.125,5,5
315.0,101.0,3.43,46.0,0.0,49.0,reject,79.625,2,8
312.0,91.0,3.27,0.0,0.0,49.0,reject,77.125,7,11
323.0,110.0,3.44,2.0,0.0,22.0,accept,67.125,8,6
317.0,111.0,2.9,17.0,3.0,22.0,accept,69.0,1,5
320.0,109.0,3.05,8.0,0.0,22.0,accept,72.125,5,10
317.0,111.0,2.9,17.0,3.0,22.0,accept,80.25,1,12
317.0,107.0,2.45,79.0,3.0,22.0,accept,68.75,4,9
323.0,108.0,3.6,2.0,0.0,22.0,accept,80.625,4,8
319.0,111.0,3.8,0.0,0.0,22.0,accept,77.375,6,12
325.0,111.0,3.84,30.0,0.0,22.0,accept,76.375,7,5
322.0,110.0,3.72,6.0,0.0,22.0,accept,85.625,4,6
321.0,115.0,3.46,4.0,0.0,22.0,accept,74.5,2,5
325.0,110.0,3.08,19.0,0.0,22.0,accept,69.875,5,6
332.0,112.0,3.44,15.0,3.0,22.0,accept,78.75,5,7
325.0,106.0,3.35,1.0,0.0,22.0,accept,80.5,7,8
316.0,89.0,2.75,19.0,0.0,22.0,accept,82.625,2,12
320.0,109.0,3.51,31.0,3.0,22.0,accept,79.875,5,9
322.0,104.0,3.2,30.0,0.0,22.0,accept,70.5,3,11
317.0,112.0,3.28,0.0,3.0,22.0,accept,73.0,2,11
325.0,112.0,2.96,40.0,0.0,22.0,accept,79.0,5,5
305.0,97.0,3.23,0.0,0.0,22.0,accept,80.0,8,10
305.0,97.0,3.23,0.0,0.0,22.0,accept,80.375,8,9
317.0,107.0,1.9,10.0,0.0,22.0,accept,80.5,8,5
333.0,117.0,2.75,30.0,0.0,22.0,accept,77.125,9,5
321.0,105.0,3.59,0.0,3.0,22.0,accept,80.125,8,10
325.0,110.0,3.0,30.0,0.0,22.0,accept,80.75,6,11
327.0,103.0,2.94,6.0,3.0,22.0,accept,73.125,7,7
324.0,105.0,3.0,30.0,0.0,22.0,accept,77.25,1,9
325.0,118.0,3.52,20.0,0.0,22.0,accept,76.125,6,4
316.0,107.0,3.31,10.0,3.0,22.0,accept,73.125,8,11
317.0,104.0,2.58,6.0,0.0,22.0,accept,74.75,3,10
317.0,108.0,2.7,6.0,3.0,22.0,accept,81.125,5,12
306.0,98.0,3.15,30.0,0.0,22.0,accept,73.375,4,7
311.0,106.0,3.9,0.0,2.0,22.0,accept,81.375,5,11
322.0,106.0,2.7,0.0,0.0,22.0,accept,77.0,3,10
318.0,108.0,2.55,10.0,0.0,22.0,accept,76.0,6,12
332.0,108.0,3.13,20.0,0.0,22.0,accept,71.5,6,10
318.0,100.0,2.4,0.0,0.0,22.0,accept,71.75,4,11
318.0,100.0,2.4,0.0,0.0,22.0,accept,77.875,6,8
329.0,111.0,3.13,0.0,3.0,22.0,accept,80.875,1,5
313.0,114.0,3.37,0.0,3.0,22.0,accept,78.125,2,10
320.0,102.0,2.6,20.0,0.0,22.0,accept,73.875,7,5
312.0,93.0,3.32,12.0,0.0,22.0,accept,77.5,9,6
312.0,93.0,3.32,12.0,0.0,22.0,accept,77.25,3,5
326.0,116.0,2.74,18.0,0.0,22.0,accept,80.875,5,4
329.0,116.0,2.75,13.0,0.0,22.0,accept,74.0,5,11
316.0,109.0,2.83,1.0,0.0,22.0,accept,74.125,6,6
322.0,112.0,3.5,16.0,3.0,22.0,accept,83.125,4,11
321.0,101.0,3.52,0.0,0.0,22.0,accept,77.125,8,12
324.0,110.0,2.51,13.0,3.0,22.0,accept,73.25,6,7
325.0,113.0,3.72,9.0,0.0,22.0,accept,77.875,4,7
327.0,109.0,2.88,24.0,0.0,22.0,accept,74.375,3,12
324.0,114.0,3.26,44.0,3.0,22.0,accept,72.25,8,6
318.0,106.0,2.82,6.0,0.0,22.0,accept,75.0,5,8
321.0,104.0,3.3,5.0,0.0,22.0,accept,79.75,5,10
311.0,103.0,3.59,22.0,3.0,22.0,accept,84.625,2,10
329.0,114.0,3.12,0.0,0.0,22.0,accept,73.125,7,10
319.0,115.0,3.65,2.0,3.0,22.0,accept,80.625,2,5
319.0,115.0,3.65,2.0,3.0,22.0,accept,75.25,4,6
316.0,92.0,3.24,27.0,2.0,22.0,accept,79.125,9,5
326.0,113.0,2.98,1.0,0.0,22.0,accept,76.5,1,10
319.0,113.0,3.44,10.0,0.0,22.0,accept,69.5,8,8
318.0,109.0,3.88,2.0,0.0,22.0,accept,75.5,8,11
316.0,101.0,3.35,0.0,0.0,22.0,accept,78.875,3,10
325.0,116.0,3.62,4.0,3.0,22.0,accept,77.75,9,12
311.0,112.0,3.12,15.0,0.0,22.0,accept,77.625,6,4
316.0,111.0,2.55,32.0,0.0,22.0,accept,81.25,8,5
311.0,105.0,3.43,2.0,0.0,22.0,accept,71.0,9,12
322.0,114.0,3.17,0.0,0.0,22.0,accept,83.875,1,4
325.0,115.0,3.31,18.0,3.0,22.0,accept,75.875,2,4
323.0,75.0,3.58,40.0,3.0,22.0,accept,77.0,3,9
330.0,114.0,2.4,6.0,0.0,22.0,accept,79.375,4,10
314.0,0.0,3.03,0.0,0.0,22.0,accept,75.125,1,12
311.0,111.0,2.77,18.0,3.0,22.0,accept,80.25,8,11
318.0,0.0,3.35,28.0,0.0,22.0,accept,74.75,3,5
320.0,0.0,3.42,1.0,0.0,22.0,accept,79.5,4,10
325.0,106.0,2.59,31.0,0.0,22.0,accept,79.75,8,6
309.0,0.0,2.8,17.0,3.0,22.0,accept,78.625,1,6
321.0,108.0,3.4,3.0,2.0,22.0,accept,72.875,8,10
320.0,107.0,3.12,24.0,3.0,22.0,accept,79.875,7,5
316.0,0.0,2.68,15.0,3.0,22.0,accept,73.875,2,9
319.0,117.0,4.0,3.0,0.0,22.0,accept,73.25,5,6
319.0,111.0,3.56,0.0,0.0,22.0,accept,73.0,7,4
325.0,117.0,3.33,10.0,0.0,22.0,accept,81.375,9,11
330.0,105.0,3.84,6.0,0.0,22.0,accept,76.875,4,7
324.0,107.0,3.71,1.0,0.0,22.0,accept,78.25,6,11
310.0,106.0,3.44,12.0,3.0,22.0,accept,83.375,3,10
325.0,112.0,3.28,41.0,0.0,22.0,accept,77.375,6,10
327.0,115.0,2.8,15.0,0.0,22.0,accept,77.625,8,7
334.0,116.0,3.64,25.0,0.0,22.0,accept,84.375,7,7
330.0,0.0,2.78,8.0,2.0,22.0,accept,73.0,9,6
319.0,107.0,3.63,24.0,3.0,22.0,accept,81.125,1,5
320.0,117.0,2.9,0.0,0.0,22.0,accept,77.25,6,5
322.0,111.0,3.58,18.0,3.0,22.0,accept,79.875,8,10
330.0,0.0,3.2,0.0,0.0,22.0,accept,71.5,1,5
333.0,111.0,3.28,39.0,0.0,22.0,accept,77.625,5,11
323.0,110.0,3.0,29.0,0.0,22.0,accept,70.875,5,9
322.0,113.0,3.56,0.0,0.0,22.0,accept,77.125,7,5
325.0,0.0,3.56,21.0,0.0,22.0,accept,71.0,6,5
334.0,0.0,3.28,8.0,3.0,22.0,accept,78.75,9,10
330.0,116.0,3.44,9.0,0.0,22.0,accept,76.625,8,5
315.0,106.0,3.6,2.0,0.0,22.0,accept,71.75,9,8
330.0,111.0,3.32,28.0,0.0,22.0,accept,71.375,9,7
320.0,0.0,3.6,0.0,0.0,22.0,accept,78.0,8,6
314.0,105.0,2.65,18.0,0.0,22.0,accept,76.375,5,12
304.0,99.0,3.6,0.0,0.0,22.0,accept,79.75,3,8
309.0,99.0,2.69,3.0,3.0,22.0,accept,76.625,1,6
315.0,114.0,3.14,21.0,0.0,22.0,accept,76.375,2,6
306.0,96.0,3.33,28.0,0.0,22.0,accept,76.125,6,11
311.0,105.0,2.45,0.0,0.0,22.0,accept,78.375,5,5
315.0,95.0,3.24,3.0,2.0,22.0,accept,75.375,7,9
325.0,108.0,2.5,0.0,0.0,22.0,accept,82.625,1,10
315.0,103.0,2.55,42.0,0.0,22.0,accept,81.25,7,4
315.0,103.0,2.55,42.0,0.0,22.0,accept,74.0,5,7
320.0,110.0,3.26,2.0,0.0,22.0,accept,78.75,6,4
324.0,111.0,2.85,5.0,3.0,22.0,accept,78.125,7,5
324.0,111.0,2.25,0.0,0.0,22.0,accept,71.5,7,9
310.0,95.0,3.25,4.0,0.0,22.0,accept,79.0,9,10
317.0,105.0,3.41,1.0,3.0,22.0,accept,79.875,1,6
326.0,110.0,3.28,4.0,0.0,22.0,accept,81.0,1,10
312.0,98.0,3.5,14.0,0.0,22.0,accept,71.875,4,4
312.0,96.0,2.45,39.0,0.0,22.0,accept,78.75,1,5
306.0,98.0,2.21,36.0,0.0,22.0,accept,79.875,2,12
318.0,108.0,3.26,30.0,3.0,22.0,accept,77.75,5,11
307.0,100.0,2.15,20.0,0.0,22.0,accept,69.75,3,7
309.0,85.0,2.75,1.0,0.0,22.0,accept,80.25,5,10
322.0,116.0,3.22,40.0,0.0,22.0,accept,72.5,6,5
318.0,111.0,3.09,4.0,3.0,22.0,accept,76.625,9,10
321.0,111.0,2.68,23.0,0.0,22.0,accept,79.375,4,12
321.0,111.0,2.68,23.0,0.0,22.0,accept,80.75,6,10
325.0,110.0,3.1,6.0,3.0,22.0,accept,77.25,5,4
318.0,104.0,3.44,32.0,0.0,22.0,accept,73.375,4,12
322.0,112.0,3.49,8.0,3.0,22.0,accept,71.75,8,7
331.0,113.0,3.44,3.0,0.0,22.0,accept,72.125,2,5
331.0,112.0,3.55,2.0,0.0,22.0,accept,74.875,3,9
309.0,105.0,2.62,15.0,1.0,22.0,accept,78.25,7,12
320.0,110.0,3.56,3.0,0.0,22.0,accept,73.875,9,5
321.0,111.0,3.15,32.0,3.0,22.0,accept,72.0,6,8
317.0,112.0,3.6,21.0,2.0,22.0,accept,75.875,6,12
318.0,106.0,3.55,15.0,3.0,22.0,accept,74.0,7,9
317.0,104.0,2.65,45.0,0.0,22.0,accept,75.75,3,10
314.0,114.0,3.53,7.0,3.0,22.0,reject,71.375,4,8
316.0,104.0,1.89,43.0,0.0,22.0,reject,76.5,3,6
316.0,109.0,2.68,32.0,2.0,22.0,reject,75.25,4,10
319.0,95.0,2.2,32.0,3.0,22.0,reject,77.75,3,5
320.0,110.0,3.14,3.0,0.0,22.0,reject,83.75,7,11
315.0,114.0,3.8,1.0,0.0,22.0,reject,82.75,7,11
325.0,105.0,2.95,28.0,0.0,22.0,reject,70.75,8,12
318.0,117.0,3.66,0.0,0.0,22.0,reject,76.0,5,12
325.0,116.0,3.46,2.0,0.0,22.0,reject,76.875,1,7
